32009496855,MARCUS C STARKEY                                  ,PO BOX 1780,PORT ARANSAS        ,TX,78373,178,154,(230RO) MARK OR VICTORIA LAMBDIN,230 W ROBERTS,PORT ARANSAS        ,TX,78373,178,1,1204,1204,April
32009496855,MARCUS C STARKEY                                  ,PO BOX 1780,PORT ARANSAS        ,TX,78373,178,224,(658 AD) LAURA JONES,663 ANCHOR DR,PORT ARANSAS        ,TX,78373,178,1,4115,4115,April
32009496855,MARCUS C STARKEY                                  ,PO BOX 1780,PORT ARANSAS        ,TX,78373,178,223,(663 AD) LAURA JONES,663 ANCHOR DR,PORT ARANSAS        ,TX,78373,178,1,2606,2606,April
32053061605,WF HOTEL MANAGEMENT LLC                           ,601 CARLSON PKWY STE 1125,HOPKINS             ,MN,55305,0,1,'MAINSTAY SUITES'                                 ,1917 ELMWOOD NORTH AVE,WICHITA FALLS       ,TX,76308,243,90,95792.24,78487.05,April
32042797483,LINDA MCCOURT                                     ,3766 CLEAR FALLS DR,KINGWOOD            ,TX,77339,101,1,'OCEAN'S TWELVE'                                  ,4002 11 MILE RD,GALVESTON           ,TX,77554,84,3,2722,2722,April
12057818812,"A & I INVESTMENTS, LLC.                           ",721 LAURELWOOD WAY,WALNUT              ,CA,91789,0,1,A AND I INVESTMENTS  LLC                          ,4500 HIGHWAY 73,PORT ARTHUR         ,TX,77642,123,55,75408.7,53866.38,April
17602721106,"A. B. SEA SALES AND RENTALS, INC.                 ",10811 TERMINI SAN LUIS PASS RD,GALVESTON           ,TX,77554,84,4,A B SEA SALES AND RENTALS INC                     ,10811 TERMINI SAN LUIS PASS RD,GALVESTON           ,TX,77554,84,42,99601.82,96375,April
32017274401,MELISSA L SERGEANT                                ,600 CUT OFF RD STE 5,PORT ARANSAS        ,TX,78373,178,2,A BEACH CONDO (RUSS MATSUNAMI)                    ,841 SANDCASTLE DR # 215,PORT ARANSAS        ,TX,78373,178,4,1890,1890,April
32037257915,LUETH COMPANY LLC                                 ,PO BOX 3186,PORT ARANSAS        ,TX,78373,178,68,A COASTIN'CASA                                    ,1923 S 11TH ST,PORT ARANSAS        ,TX,78373,178,1,343,343,April
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,5,A COUNTRY PLACE                                   ,3250 WAYSIDE DR,WIMBERLEY           ,TX,78676,105,2,7465,7465,April
32017274401,MELISSA L SERGEANT                                ,600 CUT OFF RD STE 5,PORT ARANSAS        ,TX,78373,178,30,A COZY CONDO #201 ( TERRY PETERSEN),841 SANDCASTLE DR # 201,PORT ARANSAS        ,TX,78373,178,4,1975,1975,April
32017274401,MELISSA L SERGEANT                                ,600 CUT OFF RD STE 5,PORT ARANSAS        ,TX,78373,178,29,A COZY CONDO #305 (TERRY PETERSEN),841 SANDCASTLE DR # 305,PORT ARANSAS        ,TX,78373,178,4,850,850,April
32054694149,WAX HOSPITALITY CORP.                             ,8000 WARREN PKWY STE 206,FRISCO              ,TX,75034,43,2,A HAMPTON INN AND SUITES                          ,2010 CIVIC CENTER LN,WAXAHACHIE          ,TX,75165,70,1,202628.57,189570.05,April
32024552682,"THE PORT A BEACH HOUSE COMPANY, LLC.              ",PO BOX 2765,PORT ARANSAS        ,TX,78373,178,50,A KILLER VIEW                                     ,101 PORTO VILLAGEO,PORT ARANSAS        ,TX,78373,178,1,0,0,April
15826849042,"503-G, LP",2512 TURKEY NECK CIR,ROCKPORT            ,TX,78382,4,1,A LAUGHING HORSE LODGE                            ,503 E AVENUE G,PORT ARANSAS        ,TX,78373,178,17,43700.17,43700.17,April
12021015925,M.K. FISHING GETAWAY LLC                          ,4161 HIGHWAY 35 N,ROCKPORT            ,TX,78382,4,57,A LITTLE BIT OF PARADISE                          ,137 PORT AVE,ROCKPORT            ,TX,78382,4,1,1071,1071,April
32017274401,MELISSA L SERGEANT                                ,600 CUT OFF RD STE 5,PORT ARANSAS        ,TX,78373,178,71,A SHORE THING (BELUR PATEL)                       ,1833 S 11TH ST APT E3,PORT ARANSAS        ,TX,78373,178,12,2440,2440,April
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,65,A SHORE THING BB903,903 BANYAN BEACH DR,PORT ARANSAS        ,TX,78373,178,1,4060,4060,April
32037257915,LUETH COMPANY LLC                                 ,PO BOX 3186,PORT ARANSAS        ,TX,78373,178,24,A WAVE FROM IT ALL                                ,604 BEACH ACCESS ROAD 1A # 15-A,PORT ARANSAS        ,TX,78373,178,1,1975,1975,April
32040452966,"A.D.L. SEVEN HUNTING RANCH, LLC                   ",PO BOX 428,MOAPA               ,NV,89025,0,1,"A.D.L. SEVEN HUNTING RANCH, LLC                   ",3745 COUNTY ROAD 4006,CRYSTAL CITY        ,TX,78839,254,22,0,0,April
32039800126,"A&B VACATION HOMES, LLC                           ",10007 MATAGORDA CV,SAN ANTONIO         ,TX,78223,15,1,A&B VACATION HOMES LLC                            ,3008 ANCIENT SONG,SAN ANTONIO         ,TX,78245,15,4,11848,11848,April
32051235409,SCOTTIE LLC                                       ,13501 RANCH ROAD 12 STE 103,WIMBERLEY           ,TX,78676,105,1,AARON & ANGIE SCOTT                               ,1861 FLITE ACRES RD,WIMBERLEY           ,TX,78676,105,1,1400,1400,April
32040365218,"JAYDAN SRB, LLC                                   ",1815 CULEBRA RD,SAN ANTONIO         ,TX,78201,15,1,AARON MOTEL                                       ,1815 CULEBRA RD,SAN ANTONIO         ,TX,78201,15,11,6959,6959,April
32008810320,DONALD P NOBLE                                    ,102 TURNER,SAN ANTONIO         ,TX,78204,15,1,AARON PANCOAST CARRIAGE HOUSE B & B               ,102 TURNER,SAN ANTONIO         ,TX,78204,15,3,7410,7410,April
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,224,AA24 HARBOR COTTAGE AA24,121 W AVENUE A # 24,PORT ARANSAS        ,TX,78373,178,1,1099.12,1099.12,April
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,225,AA29 HARBOR COTTAGE AA29,121 W AVENUE A # 24,PORT ARANSAS        ,TX,78373,178,1,382.38,382.38,April
32055904786,BRITAN LLC                                        ,9165 S CENTRAL EXPY,DALLAS              ,TX,75241,57,1,ABC MOTEL                                         ,9165 S CENTRAL EXPY,DALLAS              ,TX,75241,57,11,3035,1835,April
32038810209,LISA KETCHUM                                      ,10492 FERRILL CREEK RD,BRYAN               ,TX,77808,21,1,ABIGAILE'S TREEHOUSE                              ,10492 FERRILL CREEK RD,BRYAN               ,TX,77808,21,4,8598.31,8087.64,April
14504381303,HERITAGE INN NUMBER XVI. LIMITED PARTNERSHIP      ,PO BOX 9118,FARGO               ,ND,58106,0,1,ABILENE FAIRFIELD INN                             ,3902 TURNER PLAZA,ABILENE             ,TX,79606,221,73,139338.28,120001.54,April
14504381311,HERITAGE INN NUMBER XVII. LIMITED PARTNERSHIP     ,PO BOX 9118,FARGO               ,ND,58106,0,1,ABILENE HAMPTON INN                               ,3917 RIDGEMONT DR,ABILENE             ,TX,79606,221,64,167852.26,152358.16,April
17416803728,PARKS AND WILDLIFE DEPARTMENT                     ,4200 SMITH SCHOOL RD,AUSTIN              ,TX,78744,227,124,ABILENE STATE PARK                                ,150 PARK ROAD 32,TUSCOLA             ,TX,79562,221,3,2950,2950,April
32016597695,SHELLYE_ARNOLD AND TINA SABUCO                    ,859 AZALEA ST,HOUSTON             ,TX,77018,101,1,ABUNDANCE--A HILL COUNTRY RIVER RETREAT           ,330 MILL RACE LN,WIMBERLEY           ,TX,78676,105,4,10850,10850,April
32053629153,"DHM HOSPITALITY, LLC                              ",2001 BROADSTONE DR,PLANO               ,TX,75025,43,1,ABV INN OF CORPUS CHRISTI                         ,910 CORN PRODUCT RD,CORPUS CHRISTI      ,TX,78409,178,160,133614.51,89956.41,April
11135895297,SHP-THE CALLAWAY HOUSE L.P.                       ,305 MARION PUGH DR,COLLEGE STA         ,TX,77840,21,2,ACC OP CALLAWAY VILLAS LP                         ,305 MARION PUGH DR,COLLEGE STATION     ,TX,77840,21,1,0,0,April
32049360657,"ACE GULF PROPERTIES, L.L.C.                       ",PO BOX 2006,FRIENDSWOOD         ,TX,77549,84,2,"ACE GULF PROPERTIES, L.L.C.                       ",16615 BAYFRONT DR,JAMAICA BEACH       ,TX,77554,84,4,5700,5700,April
32016602719,BHAKTA DAYARAM                                    ,2627 MANOR RD,AUSTIN              ,TX,78722,227,1,ACE MOTEL                                         ,2627 MANOR RD,AUSTIN              ,TX,78722,227,27,18276,16326,April
17706933128,"ACK HOTELS, LP                                    ",6861 W US HIGHWAY 90,SAN ANTONIO         ,TX,78227,15,1,ACK HOTELS LP                                     ,6861 W US HIGHWAY 90,SAN ANTONIO         ,TX,78227,15,93,73127.78,72545.14,April
12023601276,"BACKROADS TEXAS, LLC                              ",PO BOX 967,BANDERA             ,TX,78003,10,57,ACORN BED AND BREAKFAST                           ,107 STATE HIGHWAY 46 W,BOERNE              ,TX,78006,130,1,0,0,April
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,20,ACROSS THE WAY                                    ,211 W TRAVIS ST,FREDERICKSBURG      ,TX,78624,86,4,6226.25,6226.25,April
32011835538,SUZANNE E OLESEN                                  ,6818 PLUM CREEK DR,AMARILLO            ,TX,79124,188,1,ADABERRY INN                                      ,6818 PLUM CREEK DR,AMARILLO            ,TX,79124,188,9,7703,5630,April
32016658448,SIDNEY CORINNE LOCK                               ,4300 AVENUE G,AUSTIN              ,TX,78751,227,5,ADAMS HOUSE BED & BREAKFAST                       ,4300 AVENUE G,AUSTIN              ,TX,78751,227,3,21469,21082,April
18611022726,"VNC, INC.                                         ",4005 BELT LINE RD,ADDISON             ,TX,75001,57,1,ADDISON INN                                       ,4005 BELT LINE RD,ADDISON             ,TX,75001,57,60,36495.79,30190.79,April
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ",PO BOX 181295,CORPUS CHRISTI      ,TX,78480,178,102,ADH825.221,14825 WINDWARD DR APT 221,CORPUS CHRISTI      ,TX,78418,178,1,0,0,April
32046854637,"NRFC ARLINGTON HOLDINGS, LLC                      ",14800 LANDMARK BLVD STE 800,DALLAS              ,TX,75254,57,1,ADMIRAL HOTEL                                     ,1507 N WATSON RD,ARLINGTON           ,TX,76006,220,237,133598.53,123539.76,April
32024760251,"GALVESTON ISLAND REAL ESTATE, L.L.C.              ",16602 TERMINI SAN LUIS PASS RD,GALVESTON           ,TX,77554,84,72,ADMIRALS LOOKOUT                                  ,11610 BEACHSIDE,GALVESTON           ,TX,77554,84,1,10407.14,10407.14,April
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,102,ADMIRALS QUARTERS 103PB,2212 STATE HIGHWAY 361 UNIT 103,PORT ARANSAS        ,TX,78373,178,1,880,880,April
32037291005,RANA INC.                                         ,10559 LANGMUIR AVE,SUNLAND             ,CA,91040,0,1,ADOBE INN MOTEL                                   ,1591 FM 1110 RD,CLINT               ,TX,79836,71,21,10437,9857,April
14504716219,CRESCENT HOTELS & RESORTS LLC                     ,10306 EATON PL STE 430,FAIRFAX             ,VA,22030,0,5,ADOLPHUS                                          ,1321 COMMERCE ST,DALLAS              ,TX,75202,57,422,913829,901135,April
13201386706,"JAIROSH ENTERPRISES, INC.                         ",804 W INTERSTATE 20,BIG SPRING          ,TX,79720,114,1,ADVANTAGE INN & SUITES                            ,804 W INTERSTATE 20,BIG SPRING          ,TX,79720,114,52,92423.86,35810.21,April
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ",PO BOX 181295,CORPUS CHRISTI      ,TX,78480,178,141,ADV300.119,14300 ALOHA ST APT 119,CORPUS CHRISTI      ,TX,78418,178,1,0,0,April
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,4,AFFINITY RETREAT                                  ,2000 PUMP STATION RD,WIMBERLY            ,TX,78676,105,1,2575,2575,April
32048372182,"PICTURESQUE PROPERTIES, LLC                       ",3600 STATE HIGHWAY 6 S STE 100,COLLEGE STA         ,TX,77845,21,16,AGGIELAND LOOKOUT                                 ,100 PERSHING AVE,COLLEGE STATION     ,TX,77840,21,1,3100,2600,April
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,101,AHOY MATEY 102PB,2212 STATE HIGHWAY 361 UNIT 102,PORT ARANSAS        ,TX,78373,178,1,660,660,April
12601439560,"F & R GROUP INVESTMENTS, LLC                      ",11320 CLAYMORE RD,HOUSTON             ,TX,77024,101,2,AIRPORT INN                                       ,200 N MEMORIAL FWY,NEDERLAND           ,TX,77627,123,40,99267.93,50752,April
32044003419,"SHARDABA, LLC.                                    ",8115 EASTHAVEN BLVD,HOUSTON             ,TX,77034,101,1,AIRPORT INN & SUITES                              ,8115 EASTHAVEN BLVD,HOUSTON             ,TX,77034,101,42,26399.74,20489.74,April
12008463825,"LIDHAR BROTHERS, L.L.C.                           ",849 LANTANA ST,CORPUS CHRISTI      ,TX,78408,178,1,AIRPORT INN SUITES                                ,849 LANTANA ST,CORPUS CHRISTI      ,TX,78408,178,32,27060.08,23234.08,April
32040447933,COASTLINE VACATIONS LLC                           ,404 BROADWAY ST,ROCKPORT            ,TX,78382,4,27,AJ MARKS                                          ,28 RIVIERA DR,ROCKPORT            ,TX,78382,4,1,0,0,April
32050417586,"AKN HOSPITALITY, LLC                              ",1707 W HENDERSON ST,CLEBURNE            ,TX,76033,126,1,"AKN HOSPITALITY, LLC                              ",1707 W HENDERSON ST,CLEBURNE            ,TX,76033,126,40,34720.1,33569.9,April
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,2,ALADDINS ESCAPE                                   ,2220 PUMP STATION RD,WIMBERLEY           ,TX,78676,105,1,2450,2450,April
32007280277,ALOMO COUNTRY LIMITED                             ,1826 W INTERSTATE 10,SEGUIN              ,TX,78155,94,1,ALAMO COUNTRY INN & SUITES                        ,1826 IH 10 WEST,SEGUIN              ,TX,78155,94,47,49426.33,48402.53,April
32050054322,"ALAMO BIRDING SERVICES, L.L.C.                    ",801 MAIN ST,ALAMO               ,TX,78516,108,1,ALAMO INN B & B                                   ,801 MAIN ST,ALAMO               ,TX,78516,108,16,15815.25,15815.25,April
32019988925,VASANTI LLC                                       ,2203 E COMMERCE ST ATTNRAKESH VAZIR,SAN ANTONIO         ,TX,78203,15,1,ALAMO INN MOTEL                                   ,2203 E COMMERCE ST,SAN ANTONIO         ,TX,78203,15,15,11662.78,10962.82,April
17416057549,"ALAMO KAMPGROUNDS, INC.                           ",602 GEMBLER RD,SAN ANTONIO         ,TX,78219,15,1,ALAMO K.O.A. KAMPGROUND INC.                      ,602 GEMBLER RD,SAN ANTONIO         ,TX,78219,15,4,11235.7,11235.7,April
32038420066,AMRISA LLC.                                       ,2957 S 1ST ST,ABILENE             ,TX,79605,221,1,ALAMO MOTEL                                       ,2957 S 1ST ST,ABILENE             ,TX,79605,221,20,7582,5902,April
32052813030,"HARE RAM HARE KRISHNA INVESTMENT, LLC             ",424 US 180,ALBANY              ,TX,76430,209,1,ALBANY INN & RV CAMPGROUND                        ,424 E US HIGHWAY 180,ALBANY              ,TX,76430,209,28,31295.6,28125.6,April
32051392721,"HOTEL ALCALDE, INC.                               ",614 SAINT PAUL ST,GONZALES            ,TX,78629,89,2,ALCALDE HOTEL                                     ,614 SAINT PAUL ST,GONZALES            ,TX,78629,89,18,17610.1,15234.1,April
32040347596,YK GROUP LLC                                      ,16800 DALLAS PKWY STE 240,DALLAS              ,TX,75248,57,7,ALEXAN SILBER                                     ,7777 KATY FWY,HOUSTON             ,TX,77024,101,1,2595,0,April
17526426857,"ALICE HOSPITALITY, INC.                           ",3605 OLIVER DR,FORT WORTH          ,TX,76244,220,1,ALICE MOTOR INN                                   ,500 S US HIGHWAY 281,ALICE               ,TX,78332,125,55,24050.66,24050.66,April
32050152654,ALISHA & ISHAN LODGING GROUP LLC                  ,15319 HIGHWAY 59 N,HUMBLE              ,TX,77396,101,2,ALISHA & ISHAN LODGING GROUP                      ,15319 HIGHWAY 59 N,HUMBLE              ,TX,77396,101,40,34616.46,17230.71,April
17427913748,"ALISTER SQUARE INN, LTD.                          ",200 S ALISTER ST,PORT ARANSAS        ,TX,78373,178,1,"ALISTER SQUARE INN, LTD.                          ",122 S ALISTER ST,PORT ARANSAS        ,TX,78373,178,50,52012.91,51962.51,April
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,93,ALL DECKED OUT LCB14729,14729 LACONCHA BLVD,PORT ARANSAS        ,TX,78373,178,1,1975,1975,April
32037993410,SUBODH K MALLIK M D                               ,2071 N MAIN ST,FORT STOCKTON       ,TX,79735,186,2,ALL INN                                           ,800 E DICKINSON BLVD,FORT STOCKTON       ,TX,79735,186,88,28870,22970,April
32017031462,LINDA LOU WEST                                    ,1501 BRIAR ST,PORTLAND            ,TX,78374,205,4,ALL ON BEACH RENTALS                              ,3938 SURFSIDE BLVD,CORPUS CHRISTI      ,TX,78402,178,9,11565,0,April
32049649729,"ALL SEASONS RENTALS,  INC.                        ",15113 BAT HAWK CIR,AUSTIN              ,TX,78738,227,54,ALL SEASONS                                       ,201 CROSS BOW,HORSESHOE BAY       ,TX,78657,150,1,0,0,April
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,7,ALL SEASONS DOWNTOWN RETREAT                      ,110 W SCHUBERT ST,FREDERICKSBURG      ,TX,78624,86,6,14320,14320,April
32032836069,YOGESHBHAI H GANDHI                               ,3511 E KIEST BLVD,DALLAS              ,TX,75203,57,1,ALL SEASONS INN & SUITES                          ,3511 E KIEST BLVD,DALLAS              ,TX,75203,57,30,10658.41,7058.41,April
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,11,ALL SEASONS MAIN STREET RETREAT                   ,708 W MAIN ST,FREDERICKSBURG      ,TX,78624,86,6,21343,21343,April
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,199,ALL WASHED UP AOV23,2727 S 11TH ST # 23,PORT ARANSAS        ,TX,78373,178,1,0,0,April
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,7,ALLANDALE RENTALS                                 ,1107A BRENTWOOD ST,AUSTIN              ,TX,78757,227,2,1374,1374,April
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,9,ALLANDALE RENTALS                                 ,11900 ALOE VERA TRL,AUSTIN              ,TX,78750,246,8,3784,3784,April
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,10,ALLANDALE RENTALS DUPLEX                          ,2200 LANIER DR # B,AUSTIN              ,TX,78757,227,1,1068,818,April
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,8,ALLANDALE RENTALS/DUPLEX                          ,2200 LANIER DR # A,AUSTIN              ,TX,78757,227,4,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,67,ALLEGERO NORTH CONDOS #708,620 S FULTON BEACH RD APT 708,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,8,ALLEGRO ISLE CONDO                                ,71 NASSAU DR APT 302,ROCKPORT            ,TX,78382,4,1,300,300,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,122,ALLEGRO ISLE CONDO - CARRICO                      ,71 NASSAU DR APT 504,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,94,ALLEGRO ISLE CONDO #306,71 NASSAU DR APT 306,ROCKPORT            ,TX,78382,4,1,600,600,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,95,ALLEGRO ISLE CONDO #505,71 NASSAU DR APT 505,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,128,ALLEGRO NORTH CONDO                               ,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,2,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,2,ALLEGRO NORTH CONDOS                              ,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,780,780,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,59,ALLEGRO NORTH CONDOS #508,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,60,ALLEGRO NORTH CONDOS #602,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,61,ALLEGRO NORTH CONDOS #603,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,62,ALLEGRO NORTH CONDOS #610,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,1525,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,63,ALLEGRO NORTH CONDOS #613,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,64,ALLEGRO NORTH CONDOS #701,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,470,470,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,65,ALLEGRO NORTH CONDOS #702,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,66,ALLEGRO NORTH CONDOS #704,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,68,ALLEGRO NORTH CONDOS #802,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,1525,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,69,ALLEGRO NORTH CONDOS #809,620 S FULTON BEACH RD APT 809,ROCKPORT            ,TX,78382,4,1,0,0,April
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,70,ALLEGRO NORTH CONDOS #907,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,0,0,April
32009496855,MARCUS C STARKEY                                  ,PO BOX 1780,PORT ARANSAS        ,TX,78373,178,17,ALLEN COCANOUGHER (CL415),1000 N STATION ST APT 415,PORT ARANSAS        ,TX,78373,178,1,2416.77,0,April
